"PolNum","CalYear","Gender","Type","Category","Occupation","Age","Group1","Bonus","Poldur","Value","Adind","SubGroup2","Group2","Density","Exppdays","Numtppd","Numtpbi","Indtppd","Indtpbi","Exposure","ClaimNb","ClaimTotal","ClaimFrequency","PurePremium"
200275104,2010,"Male","A","Medium","Housewife",35,10,-30,1,27920,1,"Q35","Q",148.4018477,365,0,0,0,0,1,0,0,0,0
200275105,2010,"Female","B","Small","Housewife",24,10,-50,1,3210,0,"U20","U",58.60474559,365,0,0,0,0,1,0,0,0,0
200275106,2010,"Male","B","Large","Employed",33,8,100,3,4155,1,"L29","L",66.94554904,365,0,0,0,0,1,0,0,0,0
200275107,2010,"Male","C","Medium","Unemployed",50,13,0,4,25980,0,"L62","L",66.69447337,317,0,0,0,0,0.868493150684931,0,0,0,0
200275108,2010,"Female","B","Medium","Employed",22,7,-10,1,2085,1,"Q2","Q",123.0199289,365,1,0,751.01722572,0,1,1,751.01722572,1,751.01722572
200275109,2010,"Male","D","Large","Self-employed",62,19,-40,5,13580,1,"Q2","Q",123.0199289,365,0,0,0,0,1,0,0,0,0
200275110,2010,"Male","A","Small","Unemployed",19,19,0,2,45545,0,"P27","P",45.411434,365,2,0,7244.429648,0,1,2,7244.429648,2,7244.429648
200275111,2010,"Female","C","Large","Retired",61,14,-50,11,9835,0,"Q47","Q",208.6667182,201,0,0,0,0,0.550684931506849,0,0,0,0
200275112,2010,"Male","D","Large","Employed",60,6,-20,2,2845,1,"U17","U",123.969842,365,0,0,0,0,1,0,0,0,0
200275113,2010,"Female","E","Medium","Employed",33,9,10,4,8195,0,"Q23","Q",205.4307964,365,0,0,0,0,1,0,0,0,0
200275114,2010,"Female","B","Medium","Self-employed",43,15,140,13,17630,1,"S30","S",35.57652753,365,0,0,0,0,1,0,0,0,0
200275115,2010,"Male","C","Large","Retired",65,13,0,5,17150,0,"T10","T",20.3350899,365,0,0,0,0,1,0,0,0,0
200275116,2010,"Female","D","Medium","Unemployed",50,9,0,2,15245,1,"R14","R",275.0923407,365,0,0,0,0,1,0,0,0,0
200275117,2010,"Male","B","Small","Employed",38,16,-50,7,33405,0,"R7","R",180.0831298,134,0,0,0,0,0.367123287671233,0,0,0,0
200275118,2010,"Female","C","Medium","Employed",38,3,40,5,8710,1,"P4","P",19.2833619,198,0,0,0,0,0.542465753424658,0,0,0,0
200275119,2010,"Female","D","Small","Self-employed",69,5,-50,0,17715,1,"L102","L",58.30755679,365,0,0,0,0,1,0,0,0,0
200275120,2010,"Male","A","Large","Housewife",72,11,-10,4,8410,1,"O36","O",26.7213619,365,1,0,1085.0216685,0,1,1,1085.0216685,1,1085.0216685
200275121,2010,"Female","B","Large","Employed",53,14,130,13,20910,1,"R10","R",249.8117276,365,0,0,0,0,1,0,0,0,0
200275122,2010,"Female","C","Medium","Unemployed",42,16,20,4,31905,1,"T20","T",22.24129416,365,0,0,0,0,1,0,0,0,0
200275123,2010,"Male","B","Large","Self-employed",47,12,30,0,18600,1,"Q1","Q",114.1413271,365,1,0,79.65931128,0,1,1,79.65931128,1,79.65931128
200275124,2010,"Male","B","Small","Employed",26,7,100,2,39335,0,"N6","N",93.38235115,365,0,0,0,0,1,0,0,0,0
200275125,2010,"Male","D","Large","Retired",69,6,-20,5,21540,0,"O33","O",27.68609024,365,0,0,0,0,1,0,0,0,0
200275126,2010,"Female","C","Small","Employed",54,16,-50,7,12130,0,"Q58","Q",129.3156084,365,0,0,0,0,1,0,0,0,0
200275127,2010,"Male","A","Small","Housewife",49,12,110,1,26085,1,"R38","R",284.2162652,365,2,0,849.10079788,0,1,2,849.10079788,2,849.10079788
200275128,2010,"Female","D","Medium","Self-employed",39,7,-50,4,29665,1,"Q18","Q",211.8309492,365,0,0,0,0,1,0,0,0,0
200275129,2010,"Female","A","Large","Employed",34,7,0,10,12460,0,"L12","L",51.4116382,312,0,0,0,0,0.854794520547945,0,0,0,0
200275130,2010,"Female","D","Small","Unemployed",29,1,-50,6,7730,0,"P4","P",19.2833619,318,0,0,0,0,0.871232876712329,0,0,0,0
200275131,2010,"Male","F","Large","Unemployed",26,10,-40,0,7145,0,"N21","N",71.18027901,365,1,0,575.76653158,0,1,1,575.76653158,1,575.76653158
200275132,2010,"Male","A","Large","Unemployed",33,7,10,11,9155,1,"L62","L",66.69447337,365,0,0,0,0,1,0,0,0,0
200275133,2010,"Male","B","Large","Self-employed",32,14,30,0,8965,1,"L97","L",63.82886936,365,0,0,0,0,1,0,0,0,0
200275134,2010,"Male","C","Small","Employed",31,13,-50,2,8430,0,"Q42","Q",148.4945135,365,1,0,867.79196763,0,1,1,867.79196763,1,867.79196763
200275135,2010,"Male","D","Large","Employed",37,18,-30,5,11000,0,"L16","L",66.46782671,365,0,0,0,0,1,0,0,0,0
200275136,2010,"Male","B","Large","Self-employed",48,13,60,12,7970,0,"R32","R",232.9029787,365,0,0,0,0,1,0,0,0,0
200275137,2010,"Male","B","Small","Employed",33,15,60,0,9610,1,"Q1","Q",114.1413271,365,1,0,1030.4420569,0,1,1,1030.4420569,1,1030.4420569
200275138,2010,"Male","C","Small","Employed",36,15,30,8,3620,1,"R21","R",275.2822626,365,0,0,0,0,1,0,0,0,0
200275139,2010,"Female","B","Large","Retired",73,16,-40,11,6030,1,"N3","N",65.2951547,298,0,0,0,0,0.816438356164384,0,0,0,0
200275140,2010,"Male","A","Large","Self-employed",50,12,-50,9,35730,1,"O28","O",29.1257717,365,0,0,0,0,1,0,0,0,0
200275141,2010,"Male","C","Medium","Housewife",46,15,70,0,21475,1,"N6","N",93.38235115,365,2,0,194.9183125,0,1,2,194.9183125,2,194.9183125
200275142,2010,"Male","D","Medium","Employed",56,13,-50,7,22230,1,"Q32","Q",148.3685156,365,0,0,0,0,1,0,0,0,0
200275143,2010,"Male","E","Large","Retired",47,15,130,0,19665,1,"Q42","Q",148.4945135,365,2,0,2979.9769708,0,1,2,2979.9769708,2,2979.9769708
200275144,2010,"Male","D","Medium","Employed",25,8,-10,4,13680,0,"L61","L",65.78489891,365,0,0,0,0,1,0,0,0,0
200275145,2010,"Male","D","Medium","Self-employed",55,10,-30,3,10515,0,"L84","L",129.6779531,365,0,0,0,0,1,0,0,0,0
200275146,2010,"Female","A","Large","Housewife",18,7,0,2,7300,0,"M21","M",102.818883,365,0,0,0,0,1,0,0,0,0
200275147,2010,"Female","E","Medium","Housewife",32,10,-40,15,11155,1,"U16","U",91.54176264,365,0,0,0,0,1,0,0,0,0
200275148,2010,"Female","B","Large","Employed",54,11,-50,4,12275,1,"P25","P",31.88091224,365,0,0,0,0,1,0,0,0,0
200275149,2010,"Male","E","Medium","Employed",29,15,-50,12,23240,0,"L15","L",54.19066433,365,0,0,0,0,1,0,0,0,0
200275150,2010,"Male","C","Medium","Housewife",68,5,-30,10,7980,1,"L12","L",51.4116382,365,0,0,0,0,1,0,0,0,0
200275151,2010,"Male","C","Small","Employed",31,10,-30,2,9375,0,"P35","P",40.08261306,365,0,0,0,0,1,0,0,0,0
200275152,2010,"Male","F","Large","Housewife",34,15,-50,14,19205,0,"L96","L",45.66982293,101,0,0,0,0,0.276712328767123,0,0,0,0
200275153,2010,"Male","E","Large","Housewife",39,11,-50,7,27340,1,"S1","S",37.31536383,365,0,0,0,0,1,0,0,0,0
200275154,2010,"Male","F","Small","Unemployed",28,4,50,7,8795,0,"R13","R",248.5121203,365,1,0,4196.1584391,0,1,1,4196.1584391,1,4196.1584391
200275155,2010,"Female","E","Large","Self-employed",49,9,-50,5,17705,0,"T6","T",32.4149606,365,0,0,0,0,1,0,0,0,0
200275156,2010,"Male","F","Medium","Self-employed",28,11,-20,2,4710,0,"P14","P",30.62119248,365,0,0,0,0,1,0,0,0,0
200275157,2010,"Male","A","Large","Unemployed",44,9,10,0,39840,0,"L2","L",44.79860971,365,0,0,0,0,1,0,0,0,0
200275158,2010,"Male","D","Medium","Retired",62,18,-40,3,11980,1,"O2","O",32.9239514,221,0,0,0,0,0.605479452054794,0,0,0,0
200275159,2010,"Female","D","Large","Housewife",29,7,-50,0,1365,0,"R16","R",293.5560359,126,0,0,0,0,0.345205479452055,0,0,0,0
200275160,2010,"Male","E","Medium","Employed",34,18,-50,6,1885,0,"P13","P",24.01754355,350,0,0,0,0,0.958904109589041,0,0,0,0
200275161,2010,"Male","C","Large","Self-employed",52,18,0,6,18910,0,"L113","L",55.96459579,365,0,0,0,0,1,0,0,0,0
200275162,2010,"Female","D","Medium","Housewife",44,12,80,13,41725,0,"L33","L",50.40601234,365,0,0,0,0,1,0,0,0,0
200275163,2010,"Male","C","Small","Unemployed",33,20,-30,2,31900,0,"R19","R",272.9669948,365,0,0,0,0,1,0,0,0,0
200275164,2010,"Female","B","Medium","Employed",35,7,60,1,7540,0,"R33","R",297.3851697,365,1,0,270.2826229,0,1,1,270.2826229,1,270.2826229
200275165,2010,"Male","C","Medium","Housewife",22,10,70,0,8020,0,"R46","R",218.9832303,365,3,0,872.2899026,0,1,3,872.2899026,3,872.2899026
200275166,2010,"Male","A","Large","Employed",35,9,90,3,12710,1,"Q49","Q",91.28099321,365,0,0,0,0,1,0,0,0,0
200275167,2010,"Male","E","Small","Self-employed",30,12,60,1,14945,1,"R3","R",200.6565503,365,0,0,0,0,1,0,0,0,0
200275168,2010,"Female","A","Medium","Employed",37,14,-10,10,35430,0,"O36","O",26.7213619,365,0,0,0,0,1,0,0,0,0
200275169,2010,"Male","C","Small","Employed",45,11,-30,1,17380,1,"L28","L",68.77710211,365,0,0,0,0,1,0,0,0,0
200275170,2010,"Female","C","Large","Self-employed",32,20,-50,2,20240,0,"R21","R",275.2822626,365,0,0,0,0,1,0,0,0,0
200275171,2010,"Female","D","Small","Employed",22,14,60,2,16785,0,"L120","L",59.22386837,119,0,0,0,0,0.326027397260274,0,0,0,0
200275172,2010,"Male","B","Large","Unemployed",31,8,80,11,15560,1,"L10","L",61.56398846,365,1,0,147.20107204,0,1,1,147.20107204,1,147.20107204
200275173,2010,"Male","D","Large","Housewife",47,12,-30,6,10645,0,"T13","T",30.79695284,210,0,1,0,120.21898598,0.575342465753425,0,0,0,0
200275174,2010,"Female","B","Medium","Employed",29,7,20,9,27345,1,"L76","L",50.56640552,365,0,0,0,0,1,0,0,0,0
200275175,2010,"Female","A","Medium","Unemployed",18,8,0,0,17515,0,"R50","R",223.3475567,365,1,0,408.73921907,0,1,1,408.73921907,1,408.73921907
200275176,2010,"Female","C","Medium","Unemployed",35,2,-40,2,14430,1,"L4","L",45.52113373,105,0,0,0,0,0.287671232876712,0,0,0,0
200275177,2010,"Male","C","Small","Employed",29,11,-30,1,18820,0,"L103","L",84.00797156,365,1,0,1126.5479,0,1,1,1126.5479,1,1126.5479
200275178,2010,"Female","A","Medium","Employed",44,13,-50,1,23025,1,"Q66","Q",99.43621052,365,0,0,0,0,1,0,0,0,0
200275179,2010,"Male","C","Small","Retired",46,10,-50,4,8140,1,"R50","R",223.3475567,267,0,0,0,0,0.731506849315068,0,0,0,0
200275180,2010,"Female","D","Medium","Employed",19,11,0,9,14420,1,"N5","N",47.58194704,365,0,0,0,0,1,0,0,0,0
200275181,2010,"Female","D","Small","Housewife",60,7,30,7,15820,1,"Q4","Q",138.5066713,242,0,0,0,0,0.663013698630137,0,0,0,0
200275182,2010,"Male","E","Medium","Employed",45,14,10,14,14330,0,"Q51","Q",141.4896565,365,0,0,0,0,1,0,0,0,0
200275183,2010,"Male","E","Medium","Self-employed",50,20,-10,0,3730,0,"R19","R",272.9669948,365,0,2,0,11661.305013,1,0,0,0,0
200275184,2010,"Female","B","Medium","Housewife",35,10,-10,7,4665,0,"U10","U",137.8873343,365,0,0,0,0,1,0,0,0,0
200275185,2010,"Male","B","Medium","Self-employed",40,12,-30,2,4880,1,"Q34","Q",212.4247054,365,0,1,0,26629.231975,1,0,0,0,0
200275186,2010,"Male","A","Large","Retired",61,5,80,2,4265,1,"R22","R",270.4632326,159,0,0,0,0,0.435616438356164,0,0,0,0
200275187,2010,"Male","E","Medium","Self-employed",32,20,-40,5,22235,0,"L44","L",65.3447011,307,0,0,0,0,0.841095890410959,0,0,0,0
200275188,2010,"Female","B","Medium","Employed",30,14,-50,2,12310,0,"T24","T",24.89492323,365,0,0,0,0,1,0,0,0,0
200275189,2010,"Male","D","Medium","Housewife",30,1,-50,0,20505,1,"L100","L",60.86038525,365,0,0,0,0,1,0,0,0,0
200275190,2010,"Male","F","Large","Employed",20,12,30,0,7655,0,"L9","L",51.09148195,365,0,0,0,0,1,0,0,0,0
200275191,2010,"Male","A","Large","Self-employed",47,9,-30,2,18975,1,"L99","L",100.9312267,365,0,0,0,0,1,0,0,0,0
200275192,2010,"Male","B","Medium","Employed",59,15,-50,14,15875,1,"U8","U",125.1320458,365,0,0,0,0,1,0,0,0,0
200275193,2010,"Male","C","Medium","Retired",61,19,-50,0,20550,1,"Q43","Q",182.367931,365,0,0,0,0,1,0,0,0,0
200275194,2010,"Female","D","Medium","Employed",35,11,-50,14,13625,0,"L59","L",61.94412023,365,0,0,0,0,1,0,0,0,0
200275195,2010,"Male","D","Large","Employed",24,17,10,15,20910,0,"U3","U",94.65751646,365,0,0,0,0,1,0,0,0,0
200275196,2010,"Male","B","Large","Retired",73,8,-50,3,22590,1,"T11","T",28.61559614,365,0,0,0,0,1,0,0,0,0
200275197,2010,"Male","A","Small","Employed",33,5,-50,0,30995,1,"S4","S",33.80619296,365,0,0,0,0,1,0,0,0,0
200275198,2010,"Male","D","Small","Employed",26,4,-30,2,3680,0,"R47","R",249.7835716,365,0,0,0,0,1,0,0,0,0
200275199,2010,"Male","A","Large","Retired",75,10,-50,2,23750,1,"Q59","Q",95.69355223,170,0,0,0,0,0.465753424657534,0,0,0,0
200275200,2010,"Male","B","Medium","Unemployed",24,9,40,14,8035,1,"P7","P",25.62227499,365,1,1,2365.6149483,38547.659391,1,1,2365.6149483,1,2365.6149483
200275201,2010,"Male","B","Large","Employed",48,5,70,14,30285,0,"S27","S",26.27361792,365,0,0,0,0,1,0,0,0,0
200275202,2010,"Female","A","Large","Unemployed",52,7,-50,3,6915,1,"L76","L",50.56640552,365,1,0,206.76253887,0,1,1,206.76253887,1,206.76253887
200275203,2010,"Male","B","Large","Self-employed",46,14,-50,2,26415,1,"O13","O",31.06929242,365,0,0,0,0,1,0,0,0,0
200275204,2010,"Female","A","Large","Employed",21,5,20,0,18025,1,"M1","M",107.8170529,365,0,0,0,0,1,0,0,0,0
200275205,2010,"Male","A","Small","Self-employed",23,4,40,2,12015,0,"R5","R",258.9237292,138,0,0,0,0,0.378082191780822,0,0,0,0
200275206,2010,"Female","A","Medium","Self-employed",35,6,-40,12,11570,1,"L78","L",82.67020711,300,0,0,0,0,0.821917808219178,0,0,0,0
200275207,2010,"Male","B","Large","Self-employed",37,13,60,9,21500,1,"M1","M",107.8170529,365,0,0,0,0,1,0,0,0,0
200275208,2010,"Male","C","Medium","Employed",24,16,-20,2,25885,1,"N13","N",94.29603751,340,0,0,0,0,0.931506849315068,0,0,0,0
200275209,2010,"Female","B","Large","Housewife",59,10,-50,4,22460,1,"L127","L",66.65715225,365,0,0,0,0,1,0,0,0,0
200275210,2010,"Male","B","Medium","Self-employed",22,5,0,13,9140,0,"L74","L",62.73514095,365,0,0,0,0,1,0,0,0,0
200275211,2010,"Female","B","Large","Retired",64,7,-30,7,6420,1,"Q26","Q",237.675525,365,0,0,0,0,1,0,0,0,0
200275212,2010,"Female","E","Large","Unemployed",23,6,10,8,29095,1,"O21","O",37.74768396,365,0,0,0,0,1,0,0,0,0
200275213,2010,"Female","A","Large","Employed",40,16,80,3,4575,0,"L87","L",87.83581964,365,1,0,547.1744167,0,1,1,547.1744167,1,547.1744167
200275214,2010,"Male","D","Small","Self-employed",29,5,-50,7,18365,0,"U11","U",59.32884362,365,0,0,0,0,1,0,0,0,0
200275215,2010,"Female","A","Medium","Retired",60,19,-30,10,24595,1,"L16","L",66.46782671,311,0,0,0,0,0.852054794520548,0,0,0,0
200275216,2010,"Female","A","Medium","Employed",18,11,0,3,25885,0,"L42","L",68.95196256,365,0,1,0,628.24727287,1,0,0,0,0
200275217,2010,"Female","C","Small","Housewife",50,6,10,15,10545,0,"L17","L",61.30612555,365,0,0,0,0,1,0,0,0,0
200275218,2010,"Male","D","Large","Employed",41,12,70,2,13360,0,"L60","L",63.17028387,365,0,0,0,0,1,0,0,0,0
200275219,2010,"Male","E","Large","Employed",37,9,-50,0,15615,1,"L39","L",68.9093508,365,0,0,0,0,1,0,0,0,0
200275220,2010,"Female","E","Large","Self-employed",35,13,-30,13,7080,1,"T1","T",28.96459267,180,0,0,0,0,0.493150684931507,0,0,0,0
200275221,2010,"Male","E","Small","Self-employed",49,12,-40,7,8795,0,"M12","M",216.4916013,197,0,0,0,0,0.53972602739726,0,0,0,0
200275222,2010,"Male","B","Medium","Employed",19,5,0,14,20140,0,"L123","L",60.91112257,255,0,0,0,0,0.698630136986301,0,0,0,0
200275223,2010,"Male","C","Small","Self-employed",33,1,0,9,6295,1,"M21","M",102.818883,365,0,0,0,0,1,0,0,0,0
200275224,2010,"Male","C","Large","Retired",70,4,-30,5,18575,0,"Q48","Q",186.6850127,345,0,0,0,0,0.945205479452055,0,0,0,0
200275225,2010,"Male","C","Medium","Housewife",31,5,-40,13,28120,1,"O1","O",36.25444122,365,0,0,0,0,1,0,0,0,0
200275226,2010,"Female","B","Large","Self-employed",23,5,-10,7,7260,0,"U20","U",58.60474559,365,0,0,0,0,1,0,0,0,0
200275227,2010,"Male","C","Medium","Self-employed",36,4,-40,0,5345,0,"L88","L",73.46170633,179,0,0,0,0,0.49041095890411,0,0,0,0
200275228,2010,"Male","A","Medium","Housewife",53,13,-40,3,14915,0,"L44","L",65.3447011,115,0,0,0,0,0.315068493150685,0,0,0,0
200275229,2010,"Female","B","Medium","Housewife",37,12,-20,2,24695,1,"L133","L",51.55500772,365,1,0,1267.2502273,0,1,1,1267.2502273,1,1267.2502273
200275230,2010,"Male","C","Large","Housewife",27,12,-50,10,19435,0,"L103","L",84.00797156,365,0,0,0,0,1,0,0,0,0
200275231,2010,"Male","A","Small","Employed",36,5,-50,11,34800,1,"N18","N",103.2132915,365,0,0,0,0,1,0,0,0,0
200275232,2010,"Male","B","Small","Employed",57,9,-50,1,19070,1,"N16","N",47.98269849,358,0,0,0,0,0.980821917808219,0,0,0,0
200275233,2010,"Female","A","Large","Retired",50,7,110,3,21355,1,"R43","R",210.189841,365,0,0,0,0,1,0,0,0,0
200275234,2010,"Male","F","Medium","Self-employed",42,9,-30,14,2240,0,"Q35","Q",148.4018477,365,0,0,0,0,1,0,0,0,0
200275235,2010,"Female","B","Small","Unemployed",32,16,-10,11,41370,1,"R24","R",225.1417422,365,1,1,693.62270239,412.24874411,1,1,693.62270239,1,693.62270239
200275236,2010,"Male","A","Large","Employed",30,1,60,1,1345,0,"L60","L",63.17028387,365,1,0,1581.0638349,0,1,1,1581.0638349,1,1581.0638349
200275237,2010,"Male","B","Large","Employed",44,8,20,0,48535,1,"M3","M",141.0368682,342,1,1,518.0980565,18.250088739,0.936986301369863,1,518.0980565,1.0672514619883,552.940908252924
200275238,2010,"Female","F","Large","Self-employed",50,5,-50,3,6735,0,"T6","T",32.4149606,251,0,0,0,0,0.687671232876712,0,0,0,0
200275239,2010,"Female","A","Large","Employed",21,11,0,11,9350,0,"M8","M",128.5434648,365,0,0,0,0,1,0,0,0,0
200275240,2010,"Female","A","Large","Housewife",37,6,30,9,2345,0,"L4","L",45.52113373,365,0,0,0,0,1,0,0,0,0
200275241,2010,"Male","D","Medium","Housewife",55,18,-50,1,30435,1,"R3","R",200.6565503,365,0,0,0,0,1,0,0,0,0
200275242,2010,"Female","A","Medium","Self-employed",47,6,-30,3,49660,1,"O17","O",24.11879116,184,0,0,0,0,0.504109589041096,0,0,0,0
200275243,2010,"Female","F","Large","Self-employed",32,13,150,0,23745,0,"T32","T",19.81848038,365,1,0,193.45785133,0,1,1,193.45785133,1,193.45785133
200275244,2010,"Male","F","Small","Employed",20,7,-10,8,22570,0,"L111","L",90.21472555,365,0,0,0,0,1,0,0,0,0
200275245,2010,"Female","B","Medium","Employed",37,19,60,0,42755,1,"R33","R",297.3851697,365,0,0,0,0,1,0,0,0,0
200275246,2010,"Male","B","Large","Employed",47,12,-30,1,11100,0,"L20","L",69.88926519,365,0,1,0,138.67186234,1,0,0,0,0
200275247,2010,"Female","B","Large","Housewife",44,6,-40,2,10120,0,"P24","P",31.91620696,365,0,0,0,0,1,0,0,0,0
200275248,2010,"Female","D","Small","Self-employed",41,8,-20,1,8415,0,"L53","L",66.12046108,365,0,0,0,0,1,0,0,0,0
200275249,2010,"Male","A","Large","Employed",35,16,-50,4,27185,0,"R1","R",222.711392,365,0,0,0,0,1,0,0,0,0
200275250,2010,"Male","D","Large","Self-employed",39,11,-40,12,6700,1,"M11","M",156.1042255,365,0,0,0,0,1,0,0,0,0
200275251,2010,"Female","C","Medium","Employed",28,8,-20,7,25215,0,"Q24","Q",222.735365,365,0,0,0,0,1,0,0,0,0
200275252,2010,"Male","D","Small","Self-employed",45,13,-50,0,9225,1,"N21","N",71.18027901,272,0,0,0,0,0.745205479452055,0,0,0,0
200275253,2010,"Female","B","Small","Self-employed",32,11,10,8,9960,1,"R35","R",223.3085718,365,0,0,0,0,1,0,0,0,0
200275254,2010,"Female","A","Small","Self-employed",21,2,-20,2,27520,0,"L39","L",68.9093508,365,0,0,0,0,1,0,0,0,0
200275255,2010,"Female","A","Small","Employed",42,10,10,4,18970,1,"Q20","Q",181.4165594,95,0,0,0,0,0.26027397260274,0,0,0,0
200275256,2010,"Male","D","Large","Housewife",67,10,-50,8,18115,0,"N15","N",113.2248348,365,0,0,0,0,1,0,0,0,0
200275257,2010,"Male","B","Medium","Employed",39,6,70,2,8830,1,"O27","O",31.37042579,365,0,0,0,0,1,0,0,0,0
200275258,2010,"Female","A","Large","Self-employed",36,12,10,4,4995,1,"T32","T",19.81848038,365,0,0,0,0,1,0,0,0,0
200275259,2010,"Male","F","Medium","Retired",72,8,110,7,17620,1,"L68","L",68.97630254,117,0,0,0,0,0.320547945205479,0,0,0,0
200275260,2010,"Female","D","Medium","Retired",58,13,-20,0,11395,0,"N14","N",59.92134979,365,0,0,0,0,1,0,0,0,0
200275261,2010,"Male","C","Medium","Employed",38,14,0,9,9950,0,"U2","U",38.77083633,365,0,0,0,0,1,0,0,0,0
200275262,2010,"Female","E","Medium","Retired",64,18,-30,12,3105,1,"T6","T",32.4149606,365,0,0,0,0,1,0,0,0,0
200275263,2010,"Male","A","Large","Self-employed",51,11,-50,4,15220,1,"L18","L",58.91132801,328,0,0,0,0,0.898630136986301,0,0,0,0
200275264,2010,"Male","A","Small","Employed",41,14,110,0,10870,1,"T26","T",37.63520484,365,0,0,0,0,1,0,0,0,0
200275265,2010,"Male","E","Large","Employed",46,5,-30,3,9875,0,"Q43","Q",182.367931,202,0,0,0,0,0.553424657534247,0,0,0,0
200275266,2010,"Female","C","Medium","Retired",46,3,-40,13,7365,1,"L12","L",51.4116382,365,0,0,0,0,1,0,0,0,0
200275267,2010,"Female","D","Medium","Retired",74,15,-50,0,15300,1,"M7","M",178.2443114,365,0,0,0,0,1,0,0,0,0
200275268,2010,"Male","D","Medium","Self-employed",59,20,-20,7,48330,1,"Q53","Q",129.8552354,196,0,0,0,0,0.536986301369863,0,0,0,0
200275269,2010,"Female","B","Large","Retired",68,8,-30,11,6720,0,"L45","L",62.72127383,365,0,0,0,0,1,0,0,0,0
200275270,2010,"Male","B","Large","Self-employed",53,14,30,0,7770,0,"L14","L",71.78834285,102,0,0,0,0,0.279452054794521,0,0,0,0
200275271,2010,"Male","A","Medium","Housewife",36,1,10,8,6615,0,"L43","L",73.26206886,365,0,0,0,0,1,0,0,0,0
200275272,2010,"Female","A","Large","Self-employed",51,13,-50,15,42735,1,"P35","P",40.08261306,365,0,0,0,0,1,0,0,0,0
200275273,2010,"Male","C","Large","Employed",57,15,100,1,21725,1,"R16","R",293.5560359,299,0,0,0,0,0.819178082191781,0,0,0,0
200275274,2010,"Male","D","Medium","Self-employed",27,8,70,0,17245,0,"L117","L",85.63166734,365,1,0,48.350159554,0,1,1,48.350159554,1,48.350159554
200275275,2010,"Male","A","Medium","Self-employed",22,2,20,10,11685,1,"R25","R",270.874006,365,0,0,0,0,1,0,0,0,0
200275276,2010,"Male","A","Large","Unemployed",37,5,-30,1,12425,1,"M5","M",162.666477,365,0,0,0,0,1,0,0,0,0
200275277,2010,"Male","D","Medium","Unemployed",36,7,-50,6,15020,0,"L49","L",69.70102973,365,0,0,0,0,1,0,0,0,0
200275278,2010,"Female","D","Small","Employed",21,10,0,9,23340,0,"L86","L",50.6257826,365,0,0,0,0,1,0,0,0,0
200275279,2010,"Female","A","Medium","Employed",59,18,-40,6,17060,1,"L98","L",106.5803023,307,0,0,0,0,0.841095890410959,0,0,0,0
200275280,2010,"Male","D","Medium","Employed",34,1,90,11,2220,1,"Q32","Q",148.3685156,276,0,0,0,0,0.756164383561644,0,0,0,0
200275281,2010,"Male","A","Small","Unemployed",49,12,-40,1,27800,0,"Q12","Q",167.9366556,365,0,0,0,0,1,0,0,0,0
200275282,2010,"Female","A","Medium","Unemployed",24,13,-20,7,4760,1,"Q48","Q",186.6850127,365,0,0,0,0,1,0,0,0,0
200275283,2010,"Male","A","Small","Self-employed",33,11,-50,4,23510,0,"L31","L",59.63322296,365,0,0,0,0,1,0,0,0,0
200275284,2010,"Female","B","Small","Self-employed",50,7,-50,12,8955,0,"L78","L",82.67020711,365,0,0,0,0,1,0,0,0,0
200275285,2010,"Male","B","Medium","Housewife",29,16,-30,12,22770,1,"R17","R",221.7063984,365,0,0,0,0,1,0,0,0,0
