"Gender","Age.ct","Age","Bonus","GroupOne","Density","Value","Insurancescore","Exppdays","Numtppd","Indtppd","ClaimSeverity"
"Male",56,"8","1","6",31.84882285,11225,0.0713274160579369,365,0,0,NA
"Female",36,"4","11","12",222.6929824,22690,0.112274362416665,365,0,0,NA
"Male",68,"11","1","12",58.91132801,12755,0.0273666866847214,365,0,0,NA
"Female",31,"3","15","5",234.675271,15850,0.302936307385456,337,0,0,NA
"Male",61,"9","1","13",34.81095528,9560,0.022621429434534,365,0,0,NA
"Female",34,"4","7","13",90.21472555,19095,0.0581766506051253,365,0,0,NA
"Male",35,"4","8","20",137.8873343,5130,0.0860406934877222,142,0,0,NA
"Male",31,"3","5","17",201.3918071,43900,0.137324125793342,365,0,0,NA
"Female",21,"1","6","5",88.95152383,1290,0.320885939552634,365,0,0,NA
"Male",31,"3","1","5",225.0430894,18320,0.251368477077093,292,0,0,NA
"Male",33,"4","16","9",272.9669948,7885,0.192577214741157,364,0,0,NA
"Female",43,"6","12","12",207.1446249,23550,0.119467188941898,365,0,0,NA
"Female",31,"3","12","14",221.7063984,13780,0.191438243201081,365,0,0,NA
"Female",50,"7","12","14",66.46782671,33270,0.0661731697180618,365,1,12.069812523,12.069812523
"Male",45,"6","1","15",114.881582,18505,0.0875517062633658,213,0,0,NA
"Female",61,"9","1","16",138.5066713,7080,0.109397805117495,365,0,0,NA
"Male",31,"3","1","17",190.0515645,11170,0.170043534463087,365,1,368.7186952,368.7186952
"Female",31,"3","1","14",60.91112257,15090,0.13523991784105,365,0,0,NA
"Male",25,"2","1","18",70.86106124,4930,0.220247246166869,365,0,0,NA
"Male",43,"6","15","8",166.5549379,13000,0.0848448584691129,162,0,0,NA
"Female",24,"2","15","6",24.13748405,15055,0.130719869941183,365,0,0,NA
"Male",26,"2","6","5",114.1413271,28490,0.229222049030886,331,0,0,NA
"Male",65,"10","1","12",212.4247054,22450,0.0357421630907055,365,0,0,NA
"Male",68,"11","1","12",62.73514095,33195,0.0278979211580746,365,0,0,NA
"Male",44,"6","11","13",168.6499611,17240,0.1015536372897,365,0,0,NA
"Female",42,"5","1","17",139.6062055,10030,0.122004719052214,343,0,0,NA
"Male",19,"1","6","10",162.9324677,15465,0.282951801440088,224,1,5731.1981452,5731.1981452
"Female",29,"3","3","15",31.37042579,19265,0.116860964624648,159,0,0,NA
"Male",36,"4","3","7",186.6850127,27290,0.0865997054064863,365,0,0,NA
"Female",31,"3","6","15",88.95152383,11825,0.153342395887424,365,0,0,NA
"Male",44,"6","2","14",50.40601234,14825,0.0612677229868501,365,1,57.768250312,57.768250312
"Male",28,"3","2","5",284.9991194,9425,0.244685113165218,365,0,0,NA
"Male",18,"1","6","17",103.2132915,9730,0.229693498981353,365,2,682.6845734,341.3422867
"Female",35,"4","11","12",23.21820596,17350,0.0652488307173253,365,0,0,NA
"Female",28,"3","15","7",29.43246223,5870,0.120880666482705,232,0,0,NA
"Male",50,"7","1","6",137.8873343,12375,0.0671949659780716,267,0,0,NA
"Male",58,"9","1","9",84.00797156,11395,0.0522322477552194,361,0,0,NA
"Male",25,"2","8","10",83.76263662,9860,0.220247246166869,365,0,0,NA
"Male",30,"3","4","12",125.1320458,15215,0.132187329244605,217,0,0,NA
"Male",48,"7","1","5",23.12027888,7695,0.0623210287807895,365,0,0,NA
"Male",62,"9","3","14",166.5549379,3430,0.100448599245983,365,0,0,NA
"Male",34,"4","1","15",57.29188508,43295,0.0667621668344779,365,0,0,NA
"Male",40,"5","13","1",109.6318854,2580,0.142810868834456,158,0,0,NA
"Male",69,"11","1","7",21.45273029,5680,0.0298923655420111,105,0,0,NA
"Male",49,"7","6","7",45.52113373,1815,0.102233196990669,365,1,404.03806193,404.03806193
"Male",36,"4","10","2",124.2334338,24060,0.0916658841712209,365,0,0,NA
"Male",35,"4","3","4",102.818883,18200,0.154627292724964,365,0,0,NA
"Male",52,"7","3","2",107.8170529,6680,0.0434247337550472,223,0,0,NA
"Male",49,"7","1","15",94.29603751,6495,0.0799783386636245,365,0,0,NA
"Male",48,"7","2","7",207.1446249,9180,0.101107998821629,365,0,0,NA
"Male",37,"4","9","12",71.66099406,3690,0.103253195105366,365,0,0,NA
"Female",26,"2","8","6",17.8799582,5285,0.167015203401986,365,0,0,NA
"Male",47,"6","4","20",218.9832303,25365,0.18524904777743,365,1,501.64677549,501.64677549
"Female",25,"2","1","9",178.2443114,3200,0.242366408068625,365,0,0,NA
"Male",37,"4","19","6",37.59594224,26315,0.0858061734855505,365,0,0,NA
"Male",20,"1","7","13",125.9456252,4570,0.314768640693224,365,0,0,NA
"Male",24,"2","4","1",139.6062055,8315,0.20547751455249,365,0,0,NA
"Male",30,"3","10","12",65.78489891,24275,0.157785680353098,365,0,0,NA
"Male",37,"4","2","9",213.2556548,8405,0.10400356221488,365,0,0,NA
"Male",24,"2","5","9",30.5989837,17995,0.141627716783759,131,0,0,NA
"Female",71,"11","1","11",94.36462339,16560,0.0520215261502957,365,0,0,NA
"Male",63,"10","2","17",30.79695284,3825,0.0174566396655182,365,0,0,NA
"Male",47,"6","3","2",41.2451199,18510,0.0542696553996206,352,0,0,NA
"Male",32,"3","10","13",33.80619296,18950,0.0896840104277561,365,0,0,NA
"Female",43,"6","3","8",15.8925395,8705,0.094366325087615,365,0,0,NA
"Male",24,"2","8","9",256.6405915,26490,0.243226117343636,365,0,0,NA
"Male",20,"1","7","11",139.6062055,31455,0.299264169975314,365,0,0,NA
"Male",56,"8","17","7",29.82213153,8735,0.060240149576246,365,0,0,NA
"Female",47,"6","1","8",61.11231366,23660,0.0878200162453005,365,0,0,NA
"Male",43,"6","3","18",82.67020711,24855,0.0864667954617463,365,0,0,NA
"Male",32,"3","5","6",114.1467007,19965,0.173048052559646,365,0,0,NA
"Male",63,"10","1","13",276.9950185,7990,0.0405200003662483,365,0,0,NA
"Female",28,"3","8","5",32.57069103,4755,0.0795625420171229,365,0,0,NA
"Female",18,"1","6","1",148.3685156,5220,0.290756322217913,365,0,0,NA
"Female",37,"4","1","2",144.998902,7640,0.122077052256695,365,0,0,NA
"Male",33,"4","9","14",190.0515645,3160,0.148384457538216,365,2,1663.5464364,831.7732182
"Male",75,"11","2","12",110.9836779,29285,0.0395120852585061,365,0,0,NA
"Male",37,"4","2","14",88.29014956,36185,0.092899215227232,365,0,0,NA
"Male",24,"2","7","14",124.2334338,21755,0.238138808948946,260,0,0,NA
"Male",41,"5","5","7",156.1042255,17650,0.125408131345203,365,0,0,NA
"Male",36,"4","1","8",275.2822626,22675,0.122206386828704,365,0,0,NA
"Female",47,"6","5","6",34.15043101,17725,0.0611666781311623,365,0,0,NA
"Female",40,"5","5","8",66.69447337,15990,0.0818975549733141,365,0,0,NA
"Male",54,"8","15","15",37.63520484,18260,0.019103098849313,169,0,0,NA
"Male",50,"7","3","16",291.3194903,4720,0.0555861928924479,365,1,72.466164972,72.466164972
"Male",22,"1","8","6",87.14669097,3745,0.24152408853539,365,1,242.59039728,242.59039728
"Male",25,"2","7","17",234.675271,24205,0.347929092624009,365,1,313.70897712,313.70897712
"Female",42,"5","18","17",37.83728202,15730,0.071414603447721,365,0,0,NA
"Female",55,"8","4","4",148.3685156,5700,0.0770162172411151,365,0,0,NA
"Male",53,"8","3","12",216.4916013,16825,0.103432841272202,365,0,0,NA
"Male",38,"5","1","19",27.01981982,48510,0.0551507463102013,365,0,0,NA
"Male",55,"8","4","17",34.15043101,20250,0.0170977279769546,243,0,0,NA
"Male",50,"7","2","9",64.12305444,1050,0.0576587179086973,365,0,0,NA
"Male",67,"10","1","13",37.74768396,30495,0.0656463947869798,365,0,0,NA
"Male",37,"4","4","18",225.1417422,18990,0.168678472681273,365,0,0,NA
"Male",55,"8","2","6",99.6400095,3430,0.0971017961026023,266,0,0,NA
"Male",30,"3","19","9",27.01981982,24120,0.093251906225208,224,0,0,NA
"Female",41,"5","1","6",270.4632326,8255,0.155065845110272,365,1,2215.8328336,2215.8328336
"Male",72,"11","1","9",23.58652635,46985,0.0621359477515366,365,0,0,NA
"Male",30,"3","1","8",74.57233929,13630,0.0981863323366913,108,0,0,NA
"Female",49,"7","11","12",207.1446249,2370,0.0369580943204612,141,0,0,NA
"Male",36,"4","1","12",148.4945135,9720,0.115095623373833,365,0,0,NA
"Male",24,"2","5","18",270.4632326,38490,0.256804701396563,362,1,1306.9089735,1306.9089735
"Female",33,"4","6","10",225.0430894,2630,0.134624462066876,365,0,0,NA
"Female",33,"4","9","12",99.6400095,44375,0.0963978202505173,365,0,0,NA
"Female",37,"4","1","9",222.2151274,16310,0.0865997054064863,353,0,0,NA
"Male",28,"3","1","10",67.56457622,15865,0.107803667721725,365,0,0,NA
"Male",35,"4","5","18",100.833778,49280,0.100162927427154,365,0,0,NA
"Male",57,"8","3","3",26.55546013,27395,0.0661025700888906,365,0,0,NA
"Male",39,"5","15","1",75.62345843,2730,0.0697576327469536,365,0,0,NA
"Male",71,"11","2","16",260.3601885,32310,0.06873532455156,144,0,0,NA
"Female",74,"11","4","15",100.833778,25460,0.0916315387597875,365,0,0,NA
"Male",71,"11","2","9",95.69355223,7780,0.036430820951056,365,0,0,NA
"Female",41,"5","1","10",114.881582,12615,0.0634487071312895,365,0,0,NA
"Female",20,"1","8","15",153.4523215,26040,0.383117855255893,365,0,0,NA
"Male",50,"7","1","9",123.969842,6950,0.0294308071778442,365,0,0,NA
"Male",70,"11","1","6",71.71655605,22655,0.0243431755880593,365,1,847.76159779,847.76159779
"Male",44,"6","1","14",181.4165594,5260,0.0899990165651283,303,0,0,NA
"Female",24,"2","3","3",62.06252553,13120,0.175117624203267,365,1,881.45860175,881.45860175
"Male",39,"5","5","9",123.969842,9390,0.0933655654708052,365,0,0,NA
"Female",46,"6","1","17",218.9832303,7490,0.149420404238462,365,0,0,NA
"Female",22,"1","4","10",184.4785165,3500,0.353531244013165,365,0,0,NA
"Male",28,"3","4","2",45.66982293,7915,0.119247074318451,365,0,0,NA
"Male",29,"3","6","16",64.30270938,15780,0.163392003424381,365,1,936.00110722,936.00110722
"Female",29,"3","9","9",55.29380019,1775,0.0999510260428193,365,0,0,NA
"Female",30,"3","2","7",272.9669948,21350,0.276355664017154,365,0,0,NA
"Female",31,"3","2","13",38.35953437,21350,0.0975397834781812,365,0,0,NA
"Male",53,"8","6","4",30.85366237,6090,0.0610891474352075,365,0,0,NA
"Male",42,"5","1","13",260.3601885,30705,0.1189794773981,365,0,0,NA
"Female",63,"10","2","15",124.3443471,11760,0.0381175368082543,311,0,0,NA
"Male",53,"8","2","3",189.9730181,28375,0.134298668786599,176,0,0,NA
"Male",26,"2","4","7",71.71655605,3810,0.142964607120878,365,0,0,NA
"Female",72,"11","1","5",270.4632326,29620,0.0593481489843928,365,0,0,NA
"Female",63,"10","1","6",63.53336338,7860,0.0256035008078792,365,0,0,NA
"Female",39,"5","5","19",174.6445246,24215,0.124270169140421,365,0,0,NA
"Male",23,"2","2","13",251.432848,33015,0.253597511827839,365,0,0,NA
"Female",48,"7","1","11",112.4047945,10385,0.107398816665273,365,0,0,NA
"Female",44,"6","3","8",270.7883545,19585,0.217095279248023,118,0,0,NA
"Female",61,"9","1","8",201.6569069,13645,0.137943170801345,365,0,0,NA
"Male",37,"4","2","14",99.6400095,21120,0.106236040717202,128,0,0,NA
"Female",54,"8","3","3",17.11532415,15610,0.0655872179805218,168,0,0,NA
"Female",38,"5","3","17",237.675525,26240,0.0988050893402292,365,2,3167.7435379,1583.87176895
"Male",31,"3","1","2",88.95152383,8345,0.181494236198462,365,0,0,NA
"Male",63,"10","3","12",180.0831298,39055,0.0516198040233837,365,0,0,NA
"Male",67,"10","1","11",156.6298557,11410,0.0400705377657415,365,0,0,NA
"Male",40,"5","6","17",293.5560359,30530,0.126783799146947,365,1,160.09264838,160.09264838
"Female",36,"4","3","5",66.65715225,18575,0.0645668913446557,365,0,0,NA
"Male",51,"7","2","7",185.1345389,4940,0.101760118301031,365,0,0,NA
"Female",20,"1","7","9",153.4523215,11160,0.37995057456906,365,0,0,NA
"Female",24,"2","6","6",139.2056697,6590,0.236866364081754,365,0,0,NA
"Female",47,"6","1","10",45.52113373,5255,0.0649573429349982,204,0,0,NA
"Female",39,"5","1","9",207.1446249,8490,0.112946293066533,365,0,0,NA
"Male",44,"6","1","13",160.3435748,11050,0.0967073180585655,365,0,0,NA
"Male",19,"1","5","2",40.0945365,7590,0.168279104823822,365,1,1047.1437992,1047.1437992
"Male",70,"11","2","6",54.19066433,11280,0.0273666866847214,277,0,0,NA
"Female",58,"9","4","15",275.2822626,27835,0.132019308132577,365,1,452.28009164,452.28009164
"Female",35,"4","3","1",238.240414,7065,0.14988046235504,365,0,0,NA
"Female",25,"2","1","7",57.41329485,14705,0.165012856067202,365,0,0,NA
"Male",75,"11","14","10",291.3194903,6320,0.166436140758521,365,2,669.80482455,334.902412275
"Male",38,"5","4","9",77.68823268,38475,0.0804231246818028,365,1,219.86109026,219.86109026
"Female",25,"2","5","8",23.21820596,49600,0.160584280308629,365,0,0,NA
"Male",65,"10","3","12",48.57528403,16570,0.0256035008078792,365,0,0,NA
"Female",24,"2","16","12",123.0199289,12645,0.267713719648008,365,0,0,NA
"Male",32,"3","18","7",161.4389472,9705,0.172653350905801,365,0,0,NA
"Male",38,"5","10","10",76.05272599,22755,0.0632936586689604,365,0,0,NA
"Female",26,"2","2","13",25.62227499,14200,0.168215043199882,365,0,0,NA
"Female",19,"1","8","2",63.82886936,29420,0.252343106074695,365,0,0,NA
"Female",33,"4","1","3",210.189841,14225,0.125092058013447,258,0,0,NA
"Female",33,"4","8","12",153.4523215,17225,0.161249363932967,365,0,0,NA
"Female",19,"1","6","1",50.6257826,19935,0.207526472953439,365,0,0,NA
"Female",42,"5","2","8",77.49504574,18665,0.117424868069596,365,1,966.7660512,966.7660512
"Female",48,"7","1","15",270.7883545,8625,0.0484969838617725,365,1,159.05818042,159.05818042
"Male",45,"6","3","20",58.81986821,27780,0.0726496618512521,206,0,0,NA
"Male",60,"9","3","12",103.9493988,13730,0.0878513986238959,365,0,0,NA
"Female",59,"9","2","11",223.3085718,45530,0.102461373753822,179,0,0,NA
"Female",38,"5","1","8",73.18307109,8000,0.146017323012317,296,0,0,NA
"Female",44,"6","1","14",20.85122582,24505,0.0903979202989629,365,0,0,NA
"Female",19,"1","5","14",162.666477,19570,0.312186755498525,342,0,0,NA
"Female",21,"1","5","13",56.70111618,8505,0.198069348940594,365,0,0,NA
"Female",53,"8","3","18",32.2125563,14560,0.0644818041798233,365,0,0,NA
"Male",34,"4","11","10",121.5870219,15140,0.100259546864491,341,0,0,NA
"Male",51,"7","4","11",208.6667182,12395,0.109057974580231,365,0,0,NA
"Male",31,"3","17","15",285.6217445,7590,0.266321320959273,365,2,1176.8444367,588.42221835
"Male",32,"3","5","15",25.62227499,12925,0.100587803082149,189,0,0,NA
"Female",48,"7","12","7",59.40378524,29520,0.0304703684092819,365,0,0,NA
"Female",71,"11","3","5",50.56640552,36055,0.0295581693809254,293,0,0,NA
"Male",37,"4","1","5",148.9956325,6740,0.157229534339587,365,0,0,NA
"Male",19,"1","5","8",25.91743539,8265,0.202426541957214,365,0,0,NA
"Female",64,"10","1","5",275.2822626,16805,0.0405200003662483,212,0,0,NA
"Female",50,"7","3","19",148.3685156,37485,0.0941144962253548,365,0,0,NA
"Male",47,"6","3","10",90.21472555,2475,0.0264821008332065,365,0,0,NA
"Female",35,"4","10","8",160.3435748,21440,0.0916658841712209,365,0,0,NA
"Female",20,"1","6","4",181.4165594,19615,0.287260811696276,365,0,0,NA
"Female",54,"8","1","19",106.5803023,2960,0.0469648809831368,365,0,0,NA
"Male",25,"2","9","13",25.91743539,19085,0.165455466409456,365,2,709.42073368,354.71036684
"Female",21,"1","7","9",36.14074742,10560,0.221889145543852,365,0,0,NA
"Male",45,"6","2","7",32.99314961,8865,0.0826801937460186,219,0,0,NA
"Male",45,"6","1","9",296.4319078,20055,0.156450817264581,365,0,0,NA
"Male",26,"2","19","17",35.43401501,12790,0.158286950335659,275,1,562.84117676,562.84117676
"Male",35,"4","5","11",182.367931,19915,0.130614262778044,365,1,372.60138642,372.60138642
"Female",27,"2","10","7",141.0368682,7360,0.291364923854994,339,0,0,NA
"Male",38,"5","3","17",49.6329834,7050,0.104159346901253,365,0,0,NA
"Male",31,"3","6","9",64.32860507,18745,0.0927965982526609,152,0,0,NA
"Female",35,"4","6","9",87.83581964,13560,0.085742280821438,365,0,0,NA
"Female",38,"5","13","10",62.06252553,18670,0.102670870901878,365,0,0,NA
"Male",43,"6","6","5",70.06509679,7080,0.085246761910302,189,0,0,NA
"Female",38,"5","20","20",184.4785165,7020,0.183159327569821,365,0,0,NA
"Male",23,"2","13","1",25.63801996,9025,0.160584280308629,365,0,0,NA
"Male",54,"8","3","15",208.8164363,33270,0.0517053278343678,365,0,0,NA
"Male",43,"6","3","16",85.63166734,24295,0.123970361382184,365,0,0,NA
"Male",30,"3","6","14",147.9690558,11330,0.137324125793342,365,0,0,NA
"Male",46,"6","5","9",33.27619903,7785,0.0710130255561755,365,0,0,NA
"Male",30,"3","1","12",284.1301175,18780,0.21318278855193,365,1,420.99419623,420.99419623
"Male",51,"7","5","11",171.3729361,22215,0.0780215645948905,365,0,0,NA
"Male",28,"3","3","12",20.53346329,15595,0.0859663591392905,365,0,0,NA
"Male",33,"4","2","16",34.10399662,12250,0.0924677196028828,365,0,0,NA
"Male",37,"4","17","16",205.4307964,20120,0.0963978202505173,276,1,1128.9622547,1128.9622547
"Female",18,"1","6","6",184.4785165,39375,0.325107301799565,192,1,1657.1494103,1657.1494103
"Male",47,"6","3","15",137.8873343,39105,0.0934438841948617,365,0,0,NA
"Female",43,"6","18","14",208.8164363,8050,0.191087804160525,276,1,39.369170086,39.369170086
"Male",39,"5","15","6",91.45292269,19505,0.115373179297831,365,0,0,NA
"Female",26,"2","6","9",66.69447337,20175,0.151438702052639,365,0,0,NA
"Male",61,"9","2","19",55.96459579,24840,0.0278893713864769,92,0,0,NA
"Female",24,"2","5","12",32.26996388,23150,0.143375153951895,365,1,326.99716333,326.99716333
"Female",52,"7","2","12",160.3435748,16405,0.109309016092008,365,0,0,NA
"Female",24,"2","5","18",30.79319816,14410,0.118390472541199,365,0,0,NA
"Male",49,"7","2","9",284.2162652,22915,0.147771683062398,365,0,0,NA
"Male",31,"3","11","2",162.9324677,4540,0.20372531140753,365,2,2579.5817326,1289.7908663
"Male",23,"2","6","7",31.05763979,23755,0.155203297947938,365,0,0,NA
"Female",38,"5","1","9",68.85387998,2880,0.0775133066866242,365,0,0,NA
"Female",24,"2","1","8",238.240414,19885,0.306928706848598,365,0,0,NA
"Male",43,"6","2","16",168.6499611,42320,0.119912572133938,365,1,106.65523759,106.65523759
"Male",42,"5","12","5",114.881582,8480,0.0790146248889673,175,0,0,NA
"Male",55,"8","2","7",28.95139071,7790,0.0450204796786762,365,0,0,NA
"Male",68,"11","3","19",26.55546013,25750,0.0258467628536196,214,0,0,NA
"Male",70,"11","1","19",47.58194704,11005,0.0361200619037766,365,0,0,NA
"Male",19,"1","8","5",126.1401885,7375,0.288127051697247,365,1,399.15167205,399.15167205
"Female",39,"5","1","5",62.72127383,15460,0.0775133066866242,365,0,0,NA
"Female",34,"4","6","4",150.2239631,25820,0.120876088293984,365,0,0,NA
"Male",52,"7","8","19",250.8413259,14265,0.175518680385529,365,0,0,NA
"Female",39,"5","15","15",109.6318854,3835,0.0793898559519486,365,0,0,NA
"Female",33,"4","2","12",225.1417422,12210,0.181686882703543,365,1,1503.1599436,1503.1599436
"Male",32,"3","6","1",32.57069103,16995,0.0781265725218218,365,0,0,NA
"Male",75,"11","8","8",237.4189585,18800,0.0593481489843928,365,0,0,NA
"Male",25,"2","9","10",103.2132915,9955,0.192041531605294,365,0,0,NA
"Female",28,"3","6","17",157.245582,39305,0.150490464554467,365,0,0,NA
"Female",41,"5","4","18",62.06252553,44120,0.0801110633916855,276,0,0,NA
"Male",53,"8","1","11",149.997808,20820,0.10856880039357,365,0,0,NA
"Male",40,"5","12","9",259.0040603,32355,0.1189794773981,263,0,0,NA
"Female",53,"8","2","12",17.8799582,1400,0.0562411928924842,337,0,0,NA
"Female",41,"5","1","1",100.3048589,4805,0.0713135163075961,365,0,0,NA
"Male",75,"11","6","11",51.55500772,6785,0.0813808167864503,365,0,0,NA
"Male",26,"2","4","16",25.7140109,3930,0.128251557338822,365,0,0,NA
"Male",39,"5","16","8",26.27361792,10600,0.0442703655512717,365,0,0,NA
"Male",61,"9","3","10",190.0515645,3505,0.0403882953882253,344,0,0,NA
"Female",65,"10","5","5",39.45913644,14730,0.0282177395901343,365,0,0,NA
"Female",61,"9","1","13",222.2151274,16265,0.0331899474490866,365,0,0,NA
"Female",37,"4","2","5",24.82652767,8745,0.109339386944386,365,0,0,NA
"Male",52,"7","7","5",37.63520484,17795,0.0679879862398931,330,0,0,NA
"Male",41,"5","1","2",156.1042255,8255,0.130258077419002,365,0,0,NA
"Female",53,"8","1","6",238.240414,8515,0.1108050213795,365,0,0,NA
"Male",18,"1","6","4",211.8309492,9530,0.253870214344247,221,0,0,NA
"Male",30,"3","6","1",178.2443114,25365,0.150315474974754,129,0,0,NA
"Female",20,"1","6","13",91.54176264,14635,0.281995271588523,365,0,0,NA
"Male",44,"6","5","12",138.5066713,23400,0.1015536372897,365,1,742.67272128,742.67272128
"Male",37,"4","1","16",76.50537468,5370,0.0667621668344779,365,0,0,NA
"Male",42,"5","3","17",81.90993935,40225,0.0778161047960101,365,0,0,NA
"Female",64,"10","1","5",19.20951704,22795,0.0560306986675777,113,0,0,NA
"Male",49,"7","21","14",51.33277755,2335,0.115284976452014,365,0,0,NA
"Female",41,"5","3","3",99.28308074,17140,0.123962808074848,365,0,0,NA
